YEAR,Assigned_CBSA,Assigned_CBSATitle,age_recode,ed_recode,sample_n,UNEMP,var_n,se_n,cv_n,se2_n,moe_n,ed_label,sample_d,denom,var_d,se_d,cv_d,se2_d,moe_d,UR,MOE_UR
2008,12060,"Atlanta-Sandy Springs-Roswell, GA",16-19,1,43,5908,1271965.4,1127.8144351,0.1908961468,1271965.4,1855.2547457,LTHS,93,11608,2444397.35,1563.456859,0.1346878755,2444397.35,2571.8865331,0.5089593384,0.1132610662
2008,12060,"Atlanta-Sandy Springs-Roswell, GA",16-19,2,38,5345,1131334.75,1063.6422096,0.198997607,1131334.75,1749.6914348,HS,141,17589,3176501.65,1782.2742915,0.1013289153,3176501.65,2931.8412095,0.3038831088,0.0856144344
2008,12060,"Atlanta-Sandy Springs-Roswell, GA",16-19,3,,,,,,,,SC,21,2533,281140.25,530.2266025,0.2093275178,281140.25,872.22276111,,
2008,12060,"Atlanta-Sandy Springs-Roswell, GA",20-24,0,75,10753,2284731.65,1511.5328809,0.1405684814,2284731.65,2486.4715891,InSch,595,77170,15291961.5,3910.4937668,0.0506737562,15291961.5,6432.7622463,0.1393417131,0.0300542615
2008,12060,"Atlanta-Sandy Springs-Roswell, GA",20-24,1,54,8388,1472271.25,1213.3718515,0.1446556809,1472271.25,1995.9966957,LTHS,253,32636,5074113.9,2252.5793882,0.0690213074,5074113.9,3705.4930935,0.2570167913,0.0537484424
2008,12060,"Atlanta-Sandy Springs-Roswell, GA",20-24,2,81,11907,2670418.05,1634.1413801,0.1372420744,2670418.05,2688.1625702,HS,465,65437,10059448.05,3171.6632939,0.0484689594,10059448.05,5217.3861185,0.1819612757,0.0384330153
2008,12060,"Atlanta-Sandy Springs-Roswell, GA",20-24,3,35,4785,818149.75,904.51630721,0.1890316212,818149.75,1487.9293254,SC,284,37008,7699501.2,2774.7975061,0.0749783157,7699501.2,4564.5418976,0.1292963684,0.0369076424
2008,12060,"Atlanta-Sandy Springs-Roswell, GA",20-24,4,,,,,,,,AA,48,5576,955929.05,977.71624207,0.1753436589,955929.05,1608.3432182,,
2008,12060,"Atlanta-Sandy Springs-Roswell, GA",20-24,5,9,1039,147991.45,384.69656874,0.3702565628,147991.45,632.82585558,BA+,261,26432,4337414.9,2082.6461293,0.0787926048,4337414.9,3425.9528827,0.039308414,0.0233932629
2008,12060,"Atlanta-Sandy Springs-Roswell, GA",25-54,0,74,8134,1464221.25,1210.0501023,0.1487644581,1464221.25,1990.5324182,InSch,1272,128701,17493965.15,4182.5787679,0.032498417,17493965.15,6880.3420733,0.0632007521,0.0150927724
2008,12060,"Atlanta-Sandy Springs-Roswell, GA",25-54,1,160,21297,3132714.25,1769.9475275,0.0831078334,3132714.25,2911.5636827,LTHS,1307,187861,35539090.15,5961.4671139,0.0317333939,35539090.15,9806.6134024,0.1133657332,0.014324193
2008,12060,"Atlanta-Sandy Springs-Roswell, GA",25-54,2,264,36986,7525741.45,2743.3084861,0.0741715375,7525741.45,4512.7424597,HS,3652,469977,74817356.85,8649.702703,0.0184045234,74817356.85,14228.760946,0.0786974682,0.009301751
2008,12060,"Atlanta-Sandy Springs-Roswell, GA",25-54,3,164,19206,2720325.3,1649.3408683,0.0858763339,2720325.3,2713.1657284,SC,3488,383196,52571512.4,7250.6215182,0.0189214436,52571512.4,11927.272397,0.0501205649,0.0069063574
2008,12060,"Atlanta-Sandy Springs-Roswell, GA",25-54,4,64,7208,1313104.35,1145.9076533,0.1589771994,1313104.35,1885.0180898,AA,1250,142890,26432427.3,5141.2476404,0.035980458,26432427.3,8457.3523685,0.0504443978,0.0128497831
2008,12060,"Atlanta-Sandy Springs-Roswell, GA",25-54,5,228,24358,4041083.7,2010.2446866,0.0825291357,4041083.7,3306.8525095,BA+,7418,732957,88012132.25,9381.4781485,0.0127994932,88012132.25,15432.531554,0.0332325089,0.0044570697
2008,12260,"Augusta-Richmond County, GA-SC",16-19,0,14,1221,96692.95,310.95490027,0.254672318,96692.95,511.52081094,InSch,66,7616,1115670.25,1056.252929,0.1386886724,1115670.25,1737.5360682,0.1603203782,0.0563311546
2008,12260,"Augusta-Richmond County, GA-SC",16-19,1,6,874,153344,391.59162402,0.4480453364,153344,644.16822151,LTHS,12,1803,380750,617.04943076,0.3422348479,380750,1015.0463136,0.4847476428,0.2305879
2008,12260,"Augusta-Richmond County, GA-SC",16-19,2,,,,,,,,HS,15,1611,187548.85,433.06910534,0.268820053,187548.85,712.39867828,,
2008,12260,"Augusta-Richmond County, GA-SC",20-24,0,6,810,107043.9,327.1756409,0.4039205443,107043.9,538.20392928,InSch,59,6420,766901.6,875.72918188,0.1364064146,766901.6,1440.5745042,0.1261682243,0.0789073711
2008,12260,"Augusta-Richmond County, GA-SC",20-24,1,9,1095,127728.5,357.3912422,0.3263846961,127728.5,587.90859342,LTHS,22,3669,769809.3,877.3877706,0.2391353967,769809.3,1443.3028826,0.2984464432,0.1090529212
2008,12260,"Augusta-Richmond County, GA-SC",20-24,2,11,1702,243060.4,493.01156173,0.2896660175,243060.4,811.00401905,HS,46,5796,926906.85,962.76001683,0.1661076634,926906.85,1583.7402277,0.2936507937,0.1146324989
2008,12260,"Augusta-Richmond County, GA-SC",20-24,3,5,741,114101.3,337.78883937,0.4558553838,114101.3,555.66264076,SC,37,4521,535547.65,731.81121199,0.1618693236,535547.65,1203.8294437,0.1639017916,0.1148974681
2008,12260,"Augusta-Richmond County, GA-SC",20-24,4,,,,,,,,AA,6,559,82189.65,286.68737328,0.5128575551,82189.65,471.60072905,,
2008,12260,"Augusta-Richmond County, GA-SC",20-24,5,,,,,,,,BA+,13,1235,203991.55,451.65423722,0.365711933,203991.55,742.97122023,,
2008,12260,"Augusta-Richmond County, GA-SC",25-54,0,7,568,47854.6,218.75694275,0.3851354626,47854.6,359.85517082,InSch,100,9933,1449452.75,1203.9322032,0.1212052958,1449452.75,1980.4684743,0.057183127,0.0343874334
2008,12260,"Augusta-Richmond County, GA-SC",25-54,1,9,1151,211512.45,459.90482711,0.399569789,211512.45,756.5434406,LTHS,123,15907,3136606.8,1771.0468091,0.1113375752,3136606.8,2913.372001,0.0723580813,0.0456767594
2008,12260,"Augusta-Richmond County, GA-SC",25-54,2,19,2254,327094.7,571.92193523,0.2537364398,327094.7,940.81158346,HS,406,45864,7295721.35,2701.0593015,0.0588927983,7295721.35,4443.2425509,0.0491452991,0.0199528896
2008,12260,"Augusta-Richmond County, GA-SC",25-54,3,17,2074,285188.25,534.03019578,0.2574880404,285188.25,878.47967205,SC,308,31306,4250988,2061.7924241,0.0658593376,4250988,3391.6485376,0.0662492813,0.0271276407
2008,12260,"Augusta-Richmond County, GA-SC",25-54,4,,,,,,,,AA,110,11554,1526011.4,1235.3183395,0.1069169413,1526011.4,2032.0986685,,
2008,12260,"Augusta-Richmond County, GA-SC",25-54,5,6,582,43344.95,208.19450041,0.3577225093,43344.95,342.47995317,BA+,383,34451,3664171.4,1914.2025494,0.0555630475,3664171.4,3148.8631937,0.016893559,0.0098204246
2008,12420,"Austin-Round Rock, TX",16-19,0,44,4184,690134.6,830.74340202,0.1985524383,690134.6,1366.5728963,InSch,279,29907,4326846.25,2080.1072689,0.0695525218,4326846.25,3421.7764573,0.1399003578,0.042798827
2008,12420,"Austin-Round Rock, TX",16-19,1,5,641,65982.65,256.87088196,0.4007346052,65982.65,422.55260083,LTHS,22,2931,777375.4,881.68894742,0.3008150622,777375.4,1450.3783185,0.2186966905,0.0952494649
2008,12420,"Austin-Round Rock, TX",16-19,2,8,1094,206338.4,454.24486789,0.4152146873,206338.4,747.23280767,HS,44,5299,1136793.3,1066.2050928,0.2012087361,1136793.3,1753.9073777,0.2064540479,0.1233507506
2008,12420,"Austin-Round Rock, TX",16-19,3,,,,,,,,SC,16,2052,357373.65,597.80736864,0.291329127,357373.65,983.39312141,,
2008,12420,"Austin-Round Rock, TX",20-24,0,21,2862,433672.1,658.53785009,0.2300970825,433672.1,1083.2947634,InSch,284,37881,5212116.7,2283.0060666,0.0602678405,5212116.7,3755.5449795,0.0755523877,0.0275989403
2008,12420,"Austin-Round Rock, TX",20-24,1,10,1129,214482.95,463.12303981,0.4102064126,214482.95,761.83740048,LTHS,68,8988,1777472.4,1333.2188117,0.1483332011,1777472.4,2193.1449453,0.125611927,0.079025874
2008,12420,"Austin-Round Rock, TX",20-24,2,18,3147,745591.65,863.4764907,0.2743808359,745591.65,1420.4188272,HS,150,23151,5905980.1,2430.2222326,0.1049726678,5905980.1,3997.7155727,0.135933653,0.0566868224
2008,12420,"Austin-Round Rock, TX",20-24,3,14,1794,352420.9,593.6504864,0.3309088553,352420.9,976.55505012,SC,128,18380,2120596.45,1456.2267852,0.0792288784,2120596.45,2395.4930617,0.0976060936,0.051586021
2008,12420,"Austin-Round Rock, TX",20-24,4,,,,,,,,AA,23,3514,795573,891.94898957,0.2538272594,795573,1467.2560878,,
2008,12420,"Austin-Round Rock, TX",20-24,5,5,526,78531.2,280.23418778,0.5327646155,78531.2,460.9852389,BA+,100,12713,3184976,1784.6501058,0.1403799344,3184976,2935.749424,0.0413749705,0.0349795154
2008,12420,"Austin-Round Rock, TX",25-54,0,11,876,96732.85,311.01905086,0.3550445786,96732.85,511.62633867,InSch,399,43156,6878141.85,2622.6211793,0.0607707197,6878141.85,4314.2118399,0.0202984521,0.0116803242
2008,12420,"Austin-Round Rock, TX",25-54,1,40,5144,874853.95,935.33627643,0.1818305359,874853.95,1538.6281747,LTHS,510,75273,12756680.6,3571.6495629,0.0474492788,12756680.6,5875.3635309,0.0683379167,0.0197323994
2008,12420,"Austin-Round Rock, TX",25-54,2,52,7159,1231600.4,1109.7749321,0.1550181495,1231600.4,1825.5797634,HS,1030,122271,23681978.7,4866.4133302,0.0398002252,23681978.7,8005.2499281,0.0585502695,0.0144301147
2008,12420,"Austin-Round Rock, TX",25-54,3,49,6338,1147476.35,1071.2032253,0.1690128156,1147476.35,1762.1293057,SC,1221,137666,22199766.1,4711.6627744,0.0342253191,22199766.1,7750.6852639,0.0460389639,0.0125348415
2008,12420,"Austin-Round Rock, TX",25-54,4,20,2522,512781.65,716.08773904,0.2839364548,512781.65,1177.9643307,AA,398,47013,6676155.85,2583.8258165,0.0549598157,6676155.85,4250.3934681,0.0536447366,0.024582271
2008,12420,"Austin-Round Rock, TX",25-54,5,63,7224,1010677.65,1005.3246491,0.1391645417,1010677.65,1653.7590477,BA+,2450,242186,26520508.6,5149.8066566,0.0212638495,26520508.6,8471.43195,0.0298283138,0.0067482847
2008,12540,"Bakersfield, CA",16-19,0,32,3147,535883.8,732.04084585,0.2326154579,535883.8,1204.2071914,InSch,118,12134,1391764,1179.7304777,0.0972251918,1391764,1940.6566358,0.2593538817,0.0901580405
2008,12540,"Bakersfield, CA",16-19,1,12,1724,427512.2,653.84417104,0.37925996,427512.2,1075.5736614,LTHS,22,2838,470429.7,685.87877938,0.2416768074,470429.7,1128.2705921,0.6074700493,0.2920768184
2008,12540,"Bakersfield, CA",16-19,2,7,833,129178.05,359.41348055,0.4314687642,129178.05,591.2351755,HS,32,4432,990328.05,995.15227478,0.2245379681,990328.05,1637.025492,0.1879512635,0.1139142
2008,12540,"Bakersfield, CA",20-24,0,13,1599,233555,483.27528387,0.3022359499,233555,794.98784197,InSch,104,12474,1770137.5,1330.4651442,0.1066590624,1770137.5,2188.6151623,0.1281866282,0.0596311655
2008,12540,"Bakersfield, CA",20-24,1,14,1500,182351,427.02576035,0.2846838402,182351,702.45737577,LTHS,56,7077,1132825.35,1064.3426845,0.1503946142,1132825.35,1750.843716,0.2119542179,0.084277635
2008,12540,"Bakersfield, CA",20-24,2,20,2525,422032.5,649.64028508,0.2572832812,422032.5,1068.658269,HS,103,14371,1907702.95,1381.1962026,0.0961099577,1907702.95,2272.0677532,0.1757010646,0.0689788571
2008,12540,"Bakersfield, CA",20-24,3,7,938,152977.6,391.1235099,0.4169760234,152977.6,643.39817379,SC,53,6347,1069560.9,1034.1957745,0.162942457,1069560.9,1701.2520491,0.1477863558,0.093310232
2008,12540,"Bakersfield, CA",20-24,4,,,,,,,,AA,6,355,22909.5,151.35884513,0.426362944,22909.5,248.98530024,,
2008,12540,"Bakersfield, CA",20-24,5,,,,,,,,BA+,14,1335,157945.1,397.42307432,0.2976951868,157945.1,653.76095725,,
2008,12540,"Bakersfield, CA",25-54,0,11,1086,123822,351.88350345,0.324017959,123822,578.84836317,InSch,159,18515,3805486.55,1950.7656317,0.1053613628,3805486.55,3209.0094642,0.0586551445,0.0295647265
2008,12540,"Bakersfield, CA",25-54,1,52,5741,916592.5,957.38837469,0.1667633469,916592.5,1574.9038764,LTHS,492,56733,7932284.45,2816.4311548,0.049643614,7932284.45,4633.0292497,0.101193309,0.0265013715
2008,12540,"Bakersfield, CA",25-54,2,47,5485,855926.55,925.16298564,0.168671465,855926.55,1521.8931114,HS,486,55724,6503281.85,2550.1532993,0.0457640029,6503281.85,4195.0021774,0.0984315555,0.0262867979
2008,12540,"Bakersfield, CA",25-54,3,35,3886,675719.35,822.02150215,0.2115340973,675719.35,1352.225371,SC,515,58582,11452644.8,3384.1756456,0.0577681821,11452644.8,5566.9689369,0.0663343689,0.0222051933
2008,12540,"Bakersfield, CA",25-54,4,8,951,164640.3,405.75891857,0.4266655295,164640.3,667.47342105,AA,139,15632,2771874.6,1664.8947714,0.1065055509,2771874.6,2738.751899,0.0608367451,0.0413474458
2008,12540,"Bakersfield, CA",25-54,5,10,1125,183417.2,428.27234326,0.3806865273,183417.2,704.50800466,BA+,383,34917,4537673.75,2130.1816237,0.0610070059,4537673.75,3504.148771,0.0322192628,0.0199158768
2008,12580,"Baltimore-Columbia-Towson, MD",16-19,0,93,10897,1602409.5,1265.8631443,0.1161662058,1602409.5,2082.3448723,InSch,498,53011,6123395.3,2474.5495146,0.0466799252,6123395.3,4070.6339514,0.20556111,0.0359703871
2008,12580,"Baltimore-Columbia-Towson, MD",16-19,1,17,2015,275574.15,524.95156919,0.2605218706,275574.15,863.54533133,LTHS,39,5100,665642.9,815.86941357,0.1599743948,665642.9,1342.1051853,0.3950980392,0.1336402976
2008,12580,"Baltimore-Columbia-Towson, MD",16-19,2,15,2042,323030.4,568.35763389,0.278333807,323030.4,934.94830775,HS,91,10881,1827773.35,1351.9516818,0.1242488449,1827773.35,2223.9605166,0.1876665748,0.0768883402
2008,12580,"Baltimore-Columbia-Towson, MD",16-19,3,,,,,,,,SC,20,2373,387187.7,622.24408394,0.2622183245,387187.7,1023.5915181,,
2008,12580,"Baltimore-Columbia-Towson, MD",20-24,0,20,2425,373978.7,611.5379792,0.25218061,373978.7,1005.9799758,InSch,379,46280,7315168.7,2704.6568544,0.0584411593,7315168.7,4449.1605255,0.0523984443,0.021145077
2008,12580,"Baltimore-Columbia-Towson, MD",20-24,1,25,3052,504043.65,709.96031579,0.2326213354,504043.65,1167.8847195,LTHS,92,13704,2327061.1,1525.4707798,0.1113157312,2327061.1,2509.3994328,0.2227086982,0.074831251
2008,12580,"Baltimore-Columbia-Towson, MD",20-24,2,39,5898,1433727.65,1197.3836687,0.2030152032,1433727.65,1969.696135,HS,243,35719,6682641.75,2585.080608,0.0723727038,6682641.75,4252.4576002,0.1651222039,0.0515212097
2008,12580,"Baltimore-Columbia-Towson, MD",20-24,3,16,3747,1295481.85,1138.1923607,0.3037609716,1295481.85,1872.3264334,SC,165,25602,6923364.1,2631.2286294,0.1027743391,6923364.1,4328.3710953,0.1463557535,0.0688190108
2008,12580,"Baltimore-Columbia-Towson, MD",20-24,4,,,,,,,,AA,23,2475,250231.6,500.23154639,0.2021137561,250231.6,822.88089381,,
2008,12580,"Baltimore-Columbia-Towson, MD",20-24,5,5,580,88307.05,297.16502149,0.5123534853,88307.05,488.83646036,BA+,168,17513,2939704.65,1714.556692,0.097901941,2939704.65,2820.4457583,0.033118255,0.0273984538
2008,12580,"Baltimore-Columbia-Towson, MD",25-54,0,24,3097,520053.6,721.14741905,0.2328535418,520053.6,1186.2875043,InSch,713,82733,13555691.3,3681.8054403,0.0445022596,13555691.3,6056.5699492,0.0374336722,0.0140744442
2008,12580,"Baltimore-Columbia-Towson, MD",25-54,1,59,8411,1929470.35,1389.0537607,0.1651472786,1929470.35,2284.9934363,LTHS,482,61958,14480029.75,3805.2634271,0.0614168215,14480029.75,6259.6583377,0.1357532522,0.0342345669
2008,12580,"Baltimore-Columbia-Towson, MD",25-54,2,97,13349,2253049.55,1501.0161725,0.1124440911,2253049.55,2469.1716037,HS,1883,215322,27311127.35,5226.0049129,0.0242706501,27311127.35,8596.7780818,0.061995523,0.0111970289
2008,12580,"Baltimore-Columbia-Towson, MD",25-54,3,49,5731,1002993.1,1001.4954318,0.1747505552,1002993.1,1647.4599854,SC,1680,182319,17675926.45,4204.2747829,0.0230599926,17675926.45,6916.0320178,0.0314339153,0.0089571198
2008,12580,"Baltimore-Columbia-Towson, MD",25-54,4,18,2214,390638.65,625.0109199,0.2822994218,390638.65,1028.1429632,AA,529,55809,7157727.4,2675.3929431,0.0479383781,7157727.4,4401.0213914,0.0396710208,0.0181549635
2008,12580,"Baltimore-Columbia-Towson, MD",25-54,5,54,5592,612479.3,782.61056727,0.1399518182,612479.3,1287.3943832,BA+,3533,338557,39194658.6,6260.5637606,0.0184919046,39194658.6,10298.627386,0.0165171596,0.0037692528
2008,12940,"Baton Rouge, LA",16-19,0,15,1842,323245.9,568.54718362,0.3086575373,323245.9,935.26011705,InSch,124,13663,2305483.8,1518.3819678,0.1111309352,2305483.8,2497.738337,0.1348166581,0.063861264
2008,12940,"Baton Rouge, LA",16-19,1,6,1019,226616.05,476.04206747,0.4671659151,226616.05,783.08920099,LTHS,21,2885,606743.9,778.93767402,0.2699957276,606743.9,1281.3524738,0.3532062392,0.2215114899
2008,12940,"Baton Rouge, LA",16-19,2,,,,,,,,HS,8,1007,188284.3,433.91738845,0.4309010809,188284.3,713.794104,,
2008,12940,"Baton Rouge, LA",20-24,0,5,626,99955.85,316.15795103,0.5050446502,99955.85,520.07982945,InSch,126,18176,3371908.45,1836.275701,0.1010274924,3371908.45,3020.6735281,0.0344410211,0.0280352212
2008,12940,"Baton Rouge, LA",20-24,1,,,,,,,,LTHS,37,5031,971849.65,985.82435048,0.1959499802,971849.65,1621.6810565,,
2008,12940,"Baton Rouge, LA",20-24,2,9,1110,187125.75,432.58033936,0.3897120174,187125.75,711.59465825,HS,74,11541,1816442.9,1347.7547626,0.1167797212,1816442.9,2217.0565844,0.0961788407,0.0588246142
2008,12940,"Baton Rouge, LA",20-24,3,5,792,216795.6,465.61314414,0.587895384,216795.6,765.93362212,SC,56,9007,1889164.7,1374.4688792,0.1526000754,1889164.7,2261.0013064,0.0879316087,0.0821228692
2008,12940,"Baton Rouge, LA",20-24,4,,,,,,,,AA,9,1629,336602.8,580.17480125,0.3561539602,336602.8,954.38754805,,
2008,12940,"Baton Rouge, LA",20-24,5,5,865,218547.15,467.49026728,0.540451176,218547.15,769.02148967,BA+,33,5372,1415552.25,1189.7698307,0.2214761412,1415552.25,1957.1713715,0.1610201042,0.1305813412
2008,12940,"Baton Rouge, LA",25-54,0,5,591,106635.85,326.55145077,0.5525405258,106635.85,537.17713652,InSch,137,17391,3533431.15,1879.7423095,0.1080870743,3533431.15,3092.1760991,0.0339830947,0.0302914684
2008,12940,"Baton Rouge, LA",25-54,1,23,3137,558923.25,747.61169734,0.2383205921,558923.25,1229.8212421,LTHS,179,25762,3978953.95,1994.7315484,0.0774292193,3978953.95,3281.333397,0.1217684962,0.0451480267
2008,12940,"Baton Rouge, LA",25-54,2,26,3665,555493.75,745.31453092,0.2033600357,555493.75,1226.0424034,HS,630,76855,12795623.6,3577.0970912,0.0465434531,12795623.6,5884.3247151,0.0476872032,0.0155292294
2008,12940,"Baton Rouge, LA",25-54,3,19,2313,470484.3,685.91858117,0.2965493217,470484.3,1128.336066,SC,468,55607,12205939.3,3493.6999442,0.0628284199,12205939.3,5747.1364082,0.0415954826,0.0198306265
2008,12940,"Baton Rouge, LA",25-54,4,,,,,,,,AA,124,15185,2679934.9,1637.0506712,0.1078070906,2679934.9,2692.9483541,,
2008,12940,"Baton Rouge, LA",25-54,5,,,,,,,,BA+,624,69730,7649188.7,2765.7166702,0.0396632249,7649188.7,4549.6039225,,
2008,13820,"Birmingham-Hoover, AL",16-19,0,44,5992,1479982.95,1216.5454985,0.2030282875,1479982.95,2001.2173451,InSch,153,17218,2115549.4,1454.4928326,0.0844751326,2115549.4,2392.6407096,0.3480078987,0.1056897983
2008,13820,"Birmingham-Hoover, AL",16-19,1,,,,,,,,LTHS,16,1586,217553.8,466.42662874,0.2940899299,217553.8,767.27180428,,
2008,13820,"Birmingham-Hoover, AL",16-19,2,7,840,133479.7,365.34873751,0.4349389732,133479.7,600.9986732,HS,40,5075,793134.35,890.58090593,0.1754839223,793134.35,1465.0055902,0.1655172414,0.108356661
2008,13820,"Birmingham-Hoover, AL",20-24,0,14,1429,155766.65,394.6728392,0.276188131,155766.65,649.23682048,InSch,132,15783,3287641.1,1813.1853463,0.1148821736,3287641.1,2982.6898946,0.0905404549,0.0374077165
2008,13820,"Birmingham-Hoover, AL",20-24,1,8,854,103444.95,321.62859015,0.3766142742,103444.95,529.07903079,LTHS,45,6750,1103771.65,1050.6053731,0.1556452405,1103771.65,1728.2458388,0.1265185185,0.0713752143
2008,13820,"Birmingham-Hoover, AL",20-24,2,20,2190,416271.7,645.19121197,0.2946078593,416271.7,1061.3395437,HS,107,12973,2925898.75,1710.5258694,0.1318527611,2925898.75,2813.8150552,0.1688121483,0.0731604498
2008,13820,"Birmingham-Hoover, AL",20-24,3,7,685,90135.45,300.22566513,0.4382856425,90135.45,493.87121913,SC,67,8276,1378714.05,1174.1865482,0.1418785099,1378714.05,1931.5368718,0.0827694538,0.0564619356
2008,13820,"Birmingham-Hoover, AL",20-24,4,,,,,,,,AA,15,1889,319457.9,565.20606862,0.2992091417,319457.9,929.76398287,,
2008,13820,"Birmingham-Hoover, AL",20-24,5,,,,,,,,BA+,47,4734,570079.05,755.03579385,0.1594921407,570079.05,1242.0338809,,
2008,13820,"Birmingham-Hoover, AL",25-54,0,8,798,126438.1,355.58135497,0.4455906704,126438.1,584.93132892,InSch,168,20394,2601007.05,1612.7637924,0.0790803076,2601007.05,2652.9964385,0.0391291556,0.0282262399
2008,13820,"Birmingham-Hoover, AL",25-54,1,30,3860,765190.6,874.75173621,0.2266196208,765190.6,1438.9666061,LTHS,236,28265,6219417.7,2493.8760394,0.088231949,6219417.7,4102.4260848,0.1365646559,0.0468927659
2008,13820,"Birmingham-Hoover, AL",25-54,2,36,4510,875787.15,935.83500148,0.2075022176,875787.15,1539.4485774,HS,775,89691,13970500.05,3737.7132113,0.0416732249,13970500.05,6148.5382326,0.050283752,0.0168142085
2008,13820,"Birmingham-Hoover, AL",25-54,3,38,4646,706183.8,840.34742815,0.1808754688,706183.8,1382.3715193,SC,726,80506,12099390.8,3478.4178587,0.0432069393,12099390.8,5721.9973776,0.0577099843,0.016673934
2008,13820,"Birmingham-Hoover, AL",25-54,4,9,893,112767.35,335.80850198,0.376045355,112767.35,552.40498575,AA,264,29251,4307777.2,2075.5185376,0.0709554729,4307777.2,3414.2279944,0.0305288708,0.0185457632
