YEAR,Assigned_CBSA,Assigned_CBSATitle,age_recode,ed_recode,sample_n,EMP,var_n,se_n,cv_n,se2_n,moe_n,ed_label,sample_d,denom,var_d,se_d,cv_d,se2_d,moe_d,ER,MOE_ER
2006,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",20-24,1,56,6922,1310045.25,1144.5720816,0.1653528,1310045.25,1882.8210742,LTHS,84,9329,1539771.75,1240.8753966,0.1330126912,1539771.75,2041.2400275,0.7419873513,0.1198967574
2006,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",20-24,2,214,25305,3878464.9,1969.3818573,0.0778257995,3878464.9,3239.6331553,HS,288,33172,3957226.85,1989.277972,0.0599685871,3957226.85,3272.362264,0.762842156,0.0622476818
2006,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",20-24,3,113,11898,1951815,1397.0737275,0.1174208882,1951815,2298.1862817,SC,143,13897,2224365,1491.4305213,0.1073203225,2224365,2453.4032076,0.8561560049,0.0671016217
2006,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",20-24,4,24,3086,552934.9,743.59592522,0.24095785,552934.9,1223.215297,AA,31,3679,595494.4,771.6828364,0.2097534211,595494.4,1269.4182659,0.8388148954,0.1636399601
2006,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",20-24,5,62,6206,949853.7,974.60438127,0.1570422786,949853.7,1603.2242072,BA+,67,6704,1098507.9,1048.097276,0.1563390925,1098507.9,1724.1200191,0.9257159905,0.0226055675
2006,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",25-54,0,405,42793,5172364.3,2274.2832497,0.0531461512,5172364.3,3741.1959458,InSch,524,54139,6401288.45,2530.0767676,0.0467329793,6401288.45,4161.9762827,0.7904283419,0.0329080557
2006,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",25-54,1,340,41959,9971867.7,3157.8264202,0.0752598112,9971867.7,5194.6244612,LTHS,502,59389,11666052.85,3415.5604006,0.0575116672,11666052.85,5618.596859,0.7065113068,0.0564175065
2006,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",25-54,2,1325,152472,27597712.35,5253.3524867,0.0344545391,27597712.35,8641.7648407,HS,1660,186529,31890823.95,5647.196114,0.0302751643,31890823.95,9289.6376075,0.8174171308,0.0221165361
2006,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",25-54,3,1111,114494,15914716.1,3989.3252688,0.0348430946,15914716.1,6562.4400671,SC,1394,141180,20059705.45,4478.8062528,0.0317240845,20059705.45,7367.6362858,0.8109788922,0.0192226791
2006,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",25-54,4,398,43216,8489067.9,2913.6005045,0.0674194859,8489067.9,4792.87283,AA,476,50622,10342349.5,3215.9523473,0.0635287493,10342349.5,5290.2416113,0.8536999723,0.0316983687
2006,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",25-54,5,1468,137049,18093713.35,4253.6705738,0.0310375893,18093713.35,6997.2880938,BA+,1708,159810,21143800.8,4598.2388803,0.0287731611,21143800.8,7564.102958,0.8575746199,0.0164174885
2006,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",16-19,0,674,72984,9803925.7,3131.1221152,0.0429014868,9803925.7,5150.6958794,InSch,2257,237614,17000189.65,4123.128624,0.0173522125,17000189.65,6782.5465865,0.3071536189,0.01982452
2006,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",16-19,1,42,5413,944273.35,971.73728446,0.1795191732,944273.35,1598.5078329,LTHS,117,14508,2921741,1709.3100947,0.1178184515,2921741,2811.8151059,0.3731044941,0.0831316572
2006,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",16-19,2,102,11942,1976488.75,1405.876506,0.1177253815,1976488.75,2312.6668523,HS,163,18414,3202294.6,1789.4956273,0.0971812549,3202294.6,2943.7203069,0.6485282937,0.0708865084
2006,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",16-19,3,23,2249,275317.85,524.70739465,0.2333069785,275317.85,863.1436642,SC,29,2699,317554.2,563.51947615,0.2087882461,317554.2,926.98953827,0.8332715821,0.1427116384
2006,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20-24,0,646,77647,14342747.7,3787.1820263,0.0487743509,14342747.7,6229.9144332,InSch,1111,130817,21998898.8,4690.29837,0.0358538903,21998898.8,7715.5408187,0.5935543546,0.032286655
2006,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20-24,1,130,18341,3524833.8,1877.454074,0.1023637792,3524833.8,3088.4119517,LTHS,211,31129,7089706.05,2662.6501929,0.0855360016,7089706.05,4380.0595674,0.5891933567,0.0545004719
2006,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20-24,2,403,58765,14675863.4,3830.9089522,0.0651903166,14675863.4,6301.8452264,HS,538,79058,18876560.75,4344.7164177,0.0549560629,18876560.75,7147.0585071,0.7433150345,0.0428767888
2006,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20-24,3,220,25471,5395118.2,2322.7393741,0.0911915266,5395118.2,3820.9062704,SC,256,29578,5405822.9,2325.0425588,0.0786071593,5405822.9,3824.6950091,0.8611467983,0.065482605
2006,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20-24,4,43,5495,958169.4,978.8612772,0.1781367201,958169.4,1610.226801,AA,48,6167,1117573.55,1057.153513,0.1714210334,1117573.55,1739.0175288,0.8910329171,0.0710173292
2006,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20-24,5,472,51085,8706614.6,2950.6973074,0.0577605424,8706614.6,4853.8970707,BA+,515,55059,9699103.2,3114.3383246,0.0565636558,9699103.2,5123.0865439,0.9278228809,0.0178536313
2006,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",25-54,0,1423,152786,25232756.75,5023.22175,0.0328775002,25232756.75,8263.1997788,InSch,1809,194091,35885388.1,5990.4413944,0.0308640864,35885388.1,9854.2760938,0.7871874533,0.0146697267
2006,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",25-54,1,1038,140186,30243651.9,5499.4228697,0.0392294728,30243651.9,9046.5506207,LTHS,1532,200125,34791854.25,5898.4620241,0.0294738889,34791854.25,9702.9700297,0.7004921924,0.0298321688
2006,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",25-54,2,2880,366360,57689172.65,7595.3388766,0.0207319,57689172.65,12494.332452,HS,3678,459735,68983135.1,8305.6086532,0.0180660786,68983135.1,13662.726235,0.7968938628,0.0133317284
2006,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",25-54,3,2612,285457,34913215.65,5908.7406145,0.0206992318,34913215.65,9719.8783109,SC,3140,338984,41261421.05,6423.5053553,0.0189492877,41261421.05,10566.66631,0.8420957921,0.0115385961
2006,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",25-54,4,944,107250,18347817.1,4283.4351985,0.0399387897,18347817.1,7046.2509016,AA,1130,130090,23420507.2,4839.4738557,0.0372009675,23420507.2,7960.9344926,0.8244292413,0.0197088394
2006,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",25-54,5,9331,907844,96001727.7,9798.0471371,0.0107926551,96001727.7,16117.78754,BA+,10635,1035010,96513830.15,9824.1452631,0.0094918361,96513830.15,16160.718958,0.8771354866,0.0074117895
2006,48620,"Wichita, KS",16-19,0,105,10807,1331934.45,1154.0946452,0.1067913986,1331934.45,1898.4856913,InSch,238,26762,2881654.65,1697.5437108,0.0634311229,2881654.65,2792.4594042,0.4038188476,0.0570698873
2006,48620,"Wichita, KS",16-19,1,,,,,,,,LTHS,16,2177,813352.95,901.86082629,0.4142677199,813352.95,1483.5610593,,
2006,48620,"Wichita, KS",16-19,2,10,1286,262577.9,512.42355527,0.3984631067,262577.9,842.93674843,HS,17,2111,459281.95,677.70343809,0.3210343146,459281.95,1114.8221557,0.6091899574,0.2365290572
2006,48620,"Wichita, KS",20-24,0,91,10489,1460814.65,1208.6416549,0.1152294456,1460814.65,1988.2155223,InSch,129,14708,2372014.35,1540.1345233,0.1047140688,2372014.35,2533.5212909,0.7131493065,0.0564175688
2006,48620,"Wichita, KS",20-24,1,19,2850,482234.8,694.4312781,0.2436600976,482234.8,1142.3394525,LTHS,26,4453,1032690.35,1016.2137324,0.2282087879,1032690.35,1671.6715899,0.6400179654,0.0898982808
2006,48620,"Wichita, KS",20-24,2,58,8377,1393124.95,1180.3071422,0.1408985487,1393124.95,1941.605249,HS,72,10105,1513950.1,1230.4267959,0.1217641559,1513950.1,2024.0520792,0.8289955468,0.09667733
2006,48620,"Wichita, KS",20-24,3,26,3424,679068.55,824.05615707,0.2406706066,679068.55,1355.5723784,SC,35,4287,832177.75,912.23777054,0.2127916423,832177.75,1500.6311325,0.7986937252,0.1477253616
2006,48620,"Wichita, KS",20-24,4,9,1518,289331.7,537.89562184,0.3543449419,289331.7,884.83829793,AA,11,1893,354220.9,595.16459908,0.3144028521,354220.9,979.04576549,0.8019017433,0.2155924922
2006,48620,"Wichita, KS",20-24,5,11,1264,177834.85,421.70469525,0.3336271323,177834.85,693.70422369,BA+,11,1264,177834.85,421.70469525,0.3336271323,177834.85,693.70422369,1,0
2006,48620,"Wichita, KS",25-54,0,121,16226,2675311.25,1635.6378725,0.1008035173,2675311.25,2690.6243003,InSch,156,20409,3459659.6,1860.0160214,0.0911370484,3459659.6,3059.7263553,0.7950414033,0.0563343079
2006,48620,"Wichita, KS",25-54,1,120,16697,2770136.35,1664.3726596,0.0996809403,2770136.35,2737.893025,LTHS,197,27287,5112606.75,2261.1074167,0.0828639065,5112606.75,3719.5217005,0.611903104,0.0557709504
2006,48620,"Wichita, KS",25-54,2,415,54431,8305607,2881.9450029,0.0529467583,8305607,4740.7995298,HS,539,68910,9214266.9,3035.5010954,0.0440502263,9214266.9,4993.3993019,0.7898853577,0.0381697623
2006,48620,"Wichita, KS",25-54,3,388,44136,6021213.8,2453.8161708,0.055596705,6021213.8,4036.5276009,SC,458,52184,6349990.6,2519.9187685,0.0482891072,6349990.6,4145.2663742,0.8457764832,0.0383342478
2006,48620,"Wichita, KS",25-54,4,118,12456,1702852.3,1304.9338297,0.1047634738,1702852.3,2146.6161499,AA,133,14148,1907897.9,1381.2667737,0.0976298257,1907897.9,2272.1838427,0.8804071247,0.0550304872
2006,48620,"Wichita, KS",25-54,5,474,50860,6325260.85,2515.0071272,0.0494496093,6325260.85,4137.1867243,BA+,535,57692,6957152.75,2637.6415128,0.0457193634,6957152.75,4338.9202885,0.8815780351,0.0273239249
2006,49180,"Winston-Salem, NC",16-19,0,89,7758,768654.2,876.72926266,0.1130097013,768654.2,1442.2196371,InSch,259,24803,1993138.15,1411.7854476,0.0569199471,1993138.15,2322.3870613,0.3127847438,0.0502328492
2006,49180,"Winston-Salem, NC",16-19,1,13,1540,262834.45,512.67382418,0.3329050806,262834.45,843.34844078,LTHS,29,3295,530293.25,728.212366,0.2210052704,530293.25,1197.9093421,0.4673748103,0.1914104392
2006,49180,"Winston-Salem, NC",16-19,2,18,1627,167851.55,409.69690016,0.2518112478,167851.55,673.95140076,HS,28,2614,275421.35,524.80601178,0.2007674108,275421.35,863.30588938,0.6224177506,0.1556204132
2006,49180,"Winston-Salem, NC",20-24,0,60,7448,1108189.85,1052.7059656,0.141340758,1108189.85,1731.7013134,InSch,110,13618,1516515.55,1231.4688587,0.0904294947,1516515.55,2025.7662726,0.5469231899,0.0977300283
2006,49180,"Winston-Salem, NC",20-24,1,22,3370,835279.85,913.9364584,0.2711977621,835279.85,1503.4254741,LTHS,36,5391,1304062,1141.9553406,0.211826255,1304062,1878.5165353,0.625115934,0.1741405336
2006,49180,"Winston-Salem, NC",20-24,2,55,7891,1855667.2,1362.228762,0.1726306884,1855667.2,2240.8663135,HS,70,10432,2234671,1494.8816007,0.1432976995,2234671,2459.0802331,0.756422546,0.1197851144
2006,49180,"Winston-Salem, NC",20-24,3,35,4502,735124.35,857.3939293,0.190447341,735124.35,1410.4130137,SC,41,5058,846250.9,919.91896382,0.1818740537,846250.9,1513.2666955,0.8900751285,0.0827228051
2006,49180,"Winston-Salem, NC",20-24,4,12,1431,153305.5,391.54246258,0.273614579,153305.5,644.08735094,AA,12,1431,153305.5,391.54246258,0.273614579,153305.5,644.08735094,1,0
2006,49180,"Winston-Salem, NC",20-24,5,20,1803,284488.95,533.37505566,0.2958264313,284488.95,877.40196656,BA+,23,2095,309679.3,556.48836466,0.2656269044,309679.3,915.42335986,0.8606205251,0.1843463338
2006,49180,"Winston-Salem, NC",25-54,0,129,14095,1592942.05,1262.1180808,0.0895436737,1592942.05,2076.184243,InSch,166,17809,2025115.5,1423.0655291,0.0799070992,2025115.5,2340.9427953,0.7914537593,0.0526107591
2006,49180,"Winston-Salem, NC",25-54,1,164,22556,4571072.45,2138.0066534,0.0947866046,4571072.45,3517.0209448,LTHS,263,34039,7239547.25,2690.6406765,0.0790458203,7239547.25,4426.1039128,0.6626516643,0.0570203362
2006,49180,"Winston-Salem, NC",25-54,2,571,62724,6976241.2,2641.2575035,0.0421092007,6976241.2,4344.8685933,HS,719,77305,8251403,2872.5255438,0.0371583409,8251403,4725.3045196,0.811383481,0.0264411337
2006,49180,"Winston-Salem, NC",25-54,3,359,37409,5552503.85,2356.3751505,0.0629895253,5552503.85,3876.2371226,SC,457,47967,7319499,2705.4572626,0.0564024697,7319499,4450.4771971,0.7798903413,0.0359776434
2006,49180,"Winston-Salem, NC",25-54,4,192,20681,3665396.55,1914.5225384,0.0925739828,3665396.55,3149.3895757,AA,223,23861,4328696.9,2080.5520662,0.0871946719,4328696.9,3422.5081488,0.8667281338,0.0443372858
2006,49180,"Winston-Salem, NC",25-54,5,604,53551,6806749.05,2608.9747124,0.0487194396,6806749.05,4291.7634019,BA+,672,59635,7790567.3,2791.1587737,0.0468040375,7790567.3,4591.4561827,0.8979793745,0.0199810044
2006,49340,"Worcester, MA-CT",16-19,0,143,15232,1736526.8,1317.7734251,0.0865134864,1736526.8,2167.7372844,InSch,399,40340,3265431.7,1807.0505527,0.044795502,3265431.7,2972.5981592,0.3775904809,0.045972257
2006,49340,"Worcester, MA-CT",16-19,1,5,758,136165.3,369.00582651,0.4868150746,136165.3,607.01458461,LTHS,13,2034,317663.35,563.61631453,0.2770974998,317663.35,927.1488374,0.3726647001,0.2453710956
2006,49340,"Worcester, MA-CT",16-19,2,22,2757,429898.25,655.66626419,0.2378187393,429898.25,1078.5710046,HS,28,3279,462390.7,679.99316173,0.2073782134,462390.7,1118.588751,0.8408051235,0.1610139183
2006,49340,"Worcester, MA-CT",20-24,0,115,13952,1941265.3,1393.2929699,0.0998633149,1941265.3,2291.9669355,InSch,189,23285,3014520.1,1736.2373398,0.074564627,3014520.1,2856.1104239,0.599184024,0.065476153
2006,49340,"Worcester, MA-CT",20-24,1,14,2187,535254.6,731.61096219,0.3345271889,535254.6,1203.5000328,LTHS,29,4043,809549.55,899.7497152,0.2225450693,809549.55,1480.0882815,0.5409349493,0.2222496325
2006,49340,"Worcester, MA-CT",20-24,2,85,12452,2666231.35,1632.8598685,0.1311323377,2666231.35,2686.0544836,HS,106,15694,4032086.1,2008.005503,0.1279473368,4032086.1,3303.1690524,0.7934242386,0.0374923633
2006,49340,"Worcester, MA-CT",20-24,3,43,6043,1829083.2,1352.4360244,0.2238020891,1829083.2,2224.7572601,SC,51,6887,1996489.75,1412.9719566,0.2051650873,1996489.75,2324.3388685,0.8774502686,0.1290590511
2006,49340,"Worcester, MA-CT",20-24,4,10,1048,169081.35,411.19502672,0.3923616667,169081.35,676.41581896,AA,10,1048,169081.35,411.19502672,0.3923616667,169081.35,676.41581896,1,0
2006,49340,"Worcester, MA-CT",20-24,5,31,3144,588945.4,767.42778162,0.2440928059,588945.4,1262.4187008,BA+,33,3287,619648.45,787.17752127,0.239482057,619648.45,1294.9070225,0.9564952845,0.0742961534
2006,49340,"Worcester, MA-CT",25-54,0,162,16144,2074398.05,1440.277074,0.0892143876,2074398.05,2369.2557868,InSch,214,21253,2147750,1465.5203854,0.0689559302,2147750,2410.781034,0.7596104079,0.0707330669
2006,49340,"Worcester, MA-CT",25-54,1,133,16461,3437087.15,1853.9382811,0.112626103,3437087.15,3049.7284724,LTHS,225,27646,5905227.4,2430.0673653,0.08789942,5905227.4,3997.460816,0.5954206757,0.0689695786
2006,49340,"Worcester, MA-CT",25-54,2,733,85773,13960922.75,3736.4318206,0.0435618647,13960922.75,6146.4303449,HS,947,110000,13152379.55,3626.6209548,0.0329692814,13152379.55,5965.7914707,0.7797545455,0.0365211017
2006,49340,"Worcester, MA-CT",25-54,3,431,41410,5847038.45,2418.0650219,0.058393263,5847038.45,3977.716961,SC,522,50986,6661688.7,2581.0247384,0.0506222245,6661688.7,4245.7856946,0.8121837367,0.0388869447
2006,49340,"Worcester, MA-CT",25-54,4,244,25843,3748514.95,1936.1081969,0.0749180899,3748514.95,3184.8979839,AA,303,31931,4740168.1,2177.1927108,0.0681842946,4740168.1,3581.4820093,0.809338887,0.0413285054
2006,49340,"Worcester, MA-CT",25-54,5,932,87080,9763067.4,3124.5907572,0.0358818415,9763067.4,5139.9517956,BA+,1073,100707,11694576.15,3419.7333449,0.0339572557,11694576.15,5625.4613523,0.8646866653,0.0164908338
2006,49660,"Youngstown-Warren-Boardman, OH-PA",16-19,0,112,11778,1694287.7,1301.6480707,0.1105152038,1694287.7,2141.2110763,InSch,305,31124,2633900.15,1622.9294963,0.0521439884,2633900.15,2669.7190214,0.3784217967,0.060656971
2006,49660,"Youngstown-Warren-Boardman, OH-PA",16-19,1,11,846,71109.2,266.66308331,0.3152045902,71109.2,438.66077204,LTHS,26,2933,486958.85,697.82436902,0.2379217078,486958.85,1147.921087,0.2884418684,0.0981020339
2006,49660,"Youngstown-Warren-Boardman, OH-PA",16-19,2,19,2109,329536.3,574.05252373,0.2721918083,329536.3,944.31640153,HS,27,3115,454451.65,674.13029156,0.2164142188,454451.65,1108.9443296,0.677046549,0.1838627332
2006,49660,"Youngstown-Warren-Boardman, OH-PA",20-24,0,70,10566,2267901.85,1505.9554608,0.1425284366,2267901.85,2477.2967331,InSch,101,14355,2362966.65,1537.1944087,0.10708425,2362966.65,2528.6848022,0.7360501567,0.1138883094
2006,49660,"Youngstown-Warren-Boardman, OH-PA",20-24,1,13,999,81872.75,286.13414686,0.2864205674,81872.75,470.69067159,LTHS,30,3203,523260.55,723.36750687,0.2258406203,523260.55,1189.9395488,0.3118950983,0.0903825568
2006,49660,"Youngstown-Warren-Boardman, OH-PA",20-24,2,54,8738,2358435.95,1535.7200103,0.1757518895,2358435.95,2526.2594169,HS,75,11099,2789806.6,1670.2714151,0.1504884598,2789806.6,2747.5964778,0.7872781332,0.1175734014
2006,49660,"Youngstown-Warren-Boardman, OH-PA",20-24,3,30,4005,854401.2,924.33824978,0.2307960674,854401.2,1520.5364209,SC,35,4773,941600.45,970.36098953,0.2033021139,941600.45,1596.2438278,0.8390949089,0.150795912
2006,49660,"Youngstown-Warren-Boardman, OH-PA",20-24,4,9,1107,178154.65,422.08370023,0.3812860887,178154.65,694.32768688,AA,12,1793,413189.15,642.79790759,0.3585041314,413189.15,1057.402558,0.6174010039,0.1318508833
2006,49660,"Youngstown-Warren-Boardman, OH-PA",20-24,5,15,1710,288007.8,536.66358177,0.3138383519,288007.8,882.81159201,BA+,15,1710,288007.8,536.66358177,0.3138383519,288007.8,882.81159201,1,0
2006,49660,"Youngstown-Warren-Boardman, OH-PA",25-54,0,97,9426,1270139.5,1127.0046584,0.1195634053,1270139.5,1853.922663,InSch,129,12589,1591872.75,1261.6943964,0.1002219713,1591872.75,2075.4872821,0.7487489078,0.0803056009
2006,49660,"Youngstown-Warren-Boardman, OH-PA",25-54,1,93,7978,1040803.95,1020.1979955,0.1278764096,1040803.95,1678.2257026,LTHS,191,18617,2897542.1,1702.2168193,0.0914334651,2897542.1,2800.1466678,0.4285330612,0.0630211115
2006,49660,"Youngstown-Warren-Boardman, OH-PA",25-54,2,697,66142,7809082.25,2794.4735193,0.0422496072,7809082.25,4596.9089392,HS,924,88915,9329748.15,3054.4636436,0.0343526249,9329748.15,5024.5926937,0.7438789855,0.0300967421
2006,49660,"Youngstown-Warren-Boardman, OH-PA",25-54,3,355,33121,3077062.5,1754.1557799,0.0529620416,3077062.5,2885.5862579,SC,450,42986,4480708.75,2116.7684687,0.0492432064,4480708.75,3482.084131,0.7705066766,0.0247105479
2006,49660,"Youngstown-Warren-Boardman, OH-PA",25-54,4,170,17216,2757619.9,1660.6082922,0.096457266,2757619.9,2731.7006406,AA,204,21114,3340122.75,1827.6002708,0.0865586943,3340122.75,3006.4024455,0.8153831581,0.0570897827
2006,49660,"Youngstown-Warren-Boardman, OH-PA",25-54,5,404,36923,5016202.1,2239.687947,0.0606583416,5016202.1,3684.2866728,BA+,472,42656,5840063.5,2416.6223329,0.0566537494,5840063.5,3975.3437377,0.8655992123,0.0308626557
2007,0,_US total,16-19,0,46745,4630232,414674836.85,20363.566408,0.0043979581,414674836.85,33498.066741,InSch,142938,14557777,1466559496.6,38295.68509,0.0026305998,1466559496.6,62996.401974,0.3180590004,0.0018440344
2007,0,_US total,16-19,1,3586,429735,69248519.4,8321.5695274,0.0193644212,69248519.4,13688.981873,LTHS,9314,1108822,215534519.45,14681.093946,0.0132402621,215534519.45,24150.399541,0.387559951,0.0090088222
2007,0,_US total,16-19,2,7674,857887,174715306.25,13217.991763,0.015407614,174715306.25,21743.59645,HS,12666,1430985,275772415.75,16606.396832,0.0116048714,275772415.75,27317.522789,0.5995080312,0.0099952037
2007,0,_US total,16-19,3,1253,134354,20334440.2,4509.3724841,0.0335633661,20334440.2,7417.9177363,SC,1836,199835,35450832.85,5954.0601987,0.0297948818,35450832.85,9794.4290269,0.6723246679,0.0170895207
2007,0,_US total,16-19,4,83,9461,1443621.95,1201.5081981,0.1269958987,1443621.95,1976.4809858,AA,129,15254,3214340.15,1792.8580953,0.1175336368,3214340.15,2949.2515668,0.6202307591,0.0490774906
2007,0,_US total,16-19,5,20,1876,371703.35,609.67479036,0.324986562,371703.35,1002.9150301,BA+,33,3124,427523.3,653.85265924,0.2092998269,427523.3,1075.5876245,0.6005121639,0.2455933193
2007,0,_US total,20-24,0,41363,4956292,931668680.25,30523.248193,0.0061584846,931668680.25,50210.743277,InSch,69148,8324627,1112820927.7,33358.970723,0.0040072631,1112820927.7,54875.506839,0.5953770661,0.0045800502
2007,0,_US total,20-24,1,9313,1250722,237691910.45,15417.260147,0.0123266882,237691910.45,25361.392942,LTHS,16707,2221326,417877391.7,20442.049596,0.0092026337,417877391.7,33627.171586,0.5630519789,0.0075960684
2007,0,_US total,20-24,2,27657,3647591,842509805.6,29026.019458,0.0079575861,842509805.6,47747.802009,HS,39355,5146941,1110470741.1,33323.726399,0.0064744722,1110470741.1,54817.529926,0.7086910458,0.0053935442
2007,0,_US total,20-24,3,15707,1911730,274050832.45,16554.480736,0.008659424,274050832.45,27232.120811,SC,20058,2423126,437370438.7,20913.403327,0.0086307535,437370438.7,34402.548472,0.7889519571,0.0009137635
